year,series,category,value,unit,source,method
1933,dpostar_processing_waste,total,0.9062622394,Gt/yr,krausmann2018,observed
1934,dpostar_processing_waste,total,0.9716436279,Gt/yr,krausmann2018,observed
1935,dpostar_processing_waste,total,1.01567645,Gt/yr,krausmann2018,observed
1936,dpostar_processing_waste,total,1.08244774,Gt/yr,krausmann2018,observed
1937,dpostar_processing_waste,total,1.173544078,Gt/yr,krausmann2018,observed
1938,dpostar_processing_waste,total,1.109024186,Gt/yr,krausmann2018,observed
1939,dpostar_processing_waste,total,1.15427095,Gt/yr,krausmann2018,observed
1940,dpostar_processing_waste,total,1.215505284,Gt/yr,krausmann2018,observed
1941,dpostar_processing_waste,total,1.243266122,Gt/yr,krausmann2018,observed
1942,dpostar_processing_waste,total,1.214202263,Gt/yr,krausmann2018,observed
1943,dpostar_processing_waste,total,1.230688784,Gt/yr,krausmann2018,observed
1944,dpostar_processing_waste,total,1.165038105,Gt/yr,krausmann2018,observed
1945,dpostar_processing_waste,total,1.061824324,Gt/yr,krausmann2018,observed
1946,dpostar_processing_waste,total,1.058507763,Gt/yr,krausmann2018,observed
1947,dpostar_processing_waste,total,1.142240424,Gt/yr,krausmann2018,observed
1948,dpostar_processing_waste,total,1.195755338,Gt/yr,krausmann2018,observed
1949,dpostar_processing_waste,total,1.188822321,Gt/yr,krausmann2018,observed
1950,dpostar_processing_waste,total,1.255112697,Gt/yr,krausmann2018,observed
1951,dpostar_processing_waste,total,1.329984698,Gt/yr,krausmann2018,observed
1952,dpostar_processing_waste,total,1.375909325,Gt/yr,krausmann2018,observed
1953,dpostar_processing_waste,total,1.442010943,Gt/yr,krausmann2018,observed
1954,dpostar_processing_waste,total,1.510116018,Gt/yr,krausmann2018,observed
1955,dpostar_processing_waste,total,1.568491241,Gt/yr,krausmann2018,observed
1956,dpostar_processing_waste,total,1.64830393,Gt/yr,krausmann2018,observed
1957,dpostar_processing_waste,total,1.711437397,Gt/yr,krausmann2018,observed
1958,dpostar_processing_waste,total,1.695527744,Gt/yr,krausmann2018,observed
1959,dpostar_processing_waste,total,1.783520893,Gt/yr,krausmann2018,observed
1960,dpostar_processing_waste,total,1.918492567,Gt/yr,krausmann2018,observed
1961,dpostar_processing_waste,total,1.934104584,Gt/yr,krausmann2018,observed
1962,dpostar_processing_waste,total,2.005689207,Gt/yr,krausmann2018,observed
1963,dpostar_processing_waste,total,2.030273892,Gt/yr,krausmann2018,observed
1964,dpostar_processing_waste,total,2.204168672,Gt/yr,krausmann2018,observed
1965,dpostar_processing_waste,total,2.144143186,Gt/yr,krausmann2018,observed
1966,dpostar_processing_waste,total,2.297726478,Gt/yr,krausmann2018,observed
1967,dpostar_processing_waste,total,2.400957708,Gt/yr,krausmann2018,observed
1968,dpostar_processing_waste,total,2.481741393,Gt/yr,krausmann2018,observed
1969,dpostar_processing_waste,total,2.483515221,Gt/yr,krausmann2018,observed
1970,dpostar_processing_waste,total,2.640621836,Gt/yr,krausmann2018,observed
1971,dpostar_processing_waste,total,2.796525983,Gt/yr,krausmann2018,observed
1972,dpostar_processing_waste,total,2.696509035,Gt/yr,krausmann2018,observed
1973,dpostar_processing_waste,total,2.979304653,Gt/yr,krausmann2018,observed
1974,dpostar_processing_waste,total,3.062980156,Gt/yr,krausmann2018,observed
1975,dpostar_processing_waste,total,3.153706434,Gt/yr,krausmann2018,observed
1976,dpostar_processing_waste,total,3.324897394,Gt/yr,krausmann2018,observed
1977,dpostar_processing_waste,total,3.28194835,Gt/yr,krausmann2018,observed
1978,dpostar_processing_waste,total,3.433001724,Gt/yr,krausmann2018,observed
1979,dpostar_processing_waste,total,3.411004216,Gt/yr,krausmann2018,observed
1980,dpostar_processing_waste,total,3.417563547,Gt/yr,krausmann2018,observed
1981,dpostar_processing_waste,total,3.562652206,Gt/yr,krausmann2018,observed
1982,dpostar_processing_waste,total,3.577769234,Gt/yr,krausmann2018,observed
1983,dpostar_processing_waste,total,3.322975712,Gt/yr,krausmann2018,observed
1984,dpostar_processing_waste,total,3.753182249,Gt/yr,krausmann2018,observed
1985,dpostar_processing_waste,total,3.84019952,Gt/yr,krausmann2018,observed
1986,dpostar_processing_waste,total,3.855707077,Gt/yr,krausmann2018,observed
1987,dpostar_processing_waste,total,3.855980818,Gt/yr,krausmann2018,observed
1988,dpostar_processing_waste,total,3.984618173,Gt/yr,krausmann2018,observed
1989,dpostar_processing_waste,total,4.307246882,Gt/yr,krausmann2018,observed
1990,dpostar_processing_waste,total,4.446567653,Gt/yr,krausmann2018,observed
1991,dpostar_processing_waste,total,4.290672663,Gt/yr,krausmann2018,observed
1992,dpostar_processing_waste,total,4.372505295,Gt/yr,krausmann2018,observed
1993,dpostar_processing_waste,total,4.206826582,Gt/yr,krausmann2018,observed
1994,dpostar_processing_waste,total,4.328066176,Gt/yr,krausmann2018,observed
1995,dpostar_processing_waste,total,4.476000038,Gt/yr,krausmann2018,observed
1996,dpostar_processing_waste,total,4.813461465,Gt/yr,krausmann2018,observed
1997,dpostar_processing_waste,total,4.984066991,Gt/yr,krausmann2018,observed
1998,dpostar_processing_waste,total,5.088163768,Gt/yr,krausmann2018,observed
1999,dpostar_processing_waste,total,5.126272392,Gt/yr,krausmann2018,observed
2000,dpostar_processing_waste,total,5.230877426,Gt/yr,krausmann2018,observed
2001,dpostar_processing_waste,total,5.221283133,Gt/yr,krausmann2018,observed
2002,dpostar_processing_waste,total,5.15073509,Gt/yr,krausmann2018,observed
2003,dpostar_processing_waste,total,5.390563096,Gt/yr,krausmann2018,observed
2004,dpostar_processing_waste,total,6.037191273,Gt/yr,krausmann2018,observed
2005,dpostar_processing_waste,total,6.298438488,Gt/yr,krausmann2018,observed
2006,dpostar_processing_waste,total,6.485038085,Gt/yr,krausmann2018,observed
2007,dpostar_processing_waste,total,6.981827073,Gt/yr,krausmann2018,observed
2008,dpostar_processing_waste,total,7.499491199,Gt/yr,krausmann2018,observed
2009,dpostar_processing_waste,total,7.464857278,Gt/yr,krausmann2018,observed
2010,dpostar_processing_waste,total,7.894865897,Gt/yr,krausmann2018,observed
2011,dpostar_processing_waste,total,8.696538726,Gt/yr,krausmann2018,observed
2012,dpostar_processing_waste,total,8.635637318,Gt/yr,krausmann2018,observed
2013,dpostar_processing_waste,total,9.332711964,Gt/yr,krausmann2018,observed
2014,dpostar_processing_waste,total,9.493786269,Gt/yr,krausmann2018,observed
2015,dpostar_processing_waste,total,9.446594364,Gt/yr,krausmann2018,observed
1900,dpostar_water_vapor,total,1.804580248,Gt/yr,krausmann2018,observed
1901,dpostar_water_vapor,total,1.829478037,Gt/yr,krausmann2018,observed
1902,dpostar_water_vapor,total,1.851377069,Gt/yr,krausmann2018,observed
1903,dpostar_water_vapor,total,1.901869212,Gt/yr,krausmann2018,observed
1904,dpostar_water_vapor,total,1.919849186,Gt/yr,krausmann2018,observed
1905,dpostar_water_vapor,total,1.956617191,Gt/yr,krausmann2018,observed
1906,dpostar_water_vapor,total,2.005739317,Gt/yr,krausmann2018,observed
1907,dpostar_water_vapor,total,2.067389873,Gt/yr,krausmann2018,observed
1908,dpostar_water_vapor,total,2.058672764,Gt/yr,krausmann2018,observed
1909,dpostar_water_vapor,total,2.095256008,Gt/yr,krausmann2018,observed
1910,dpostar_water_vapor,total,2.132518271,Gt/yr,krausmann2018,observed
1911,dpostar_water_vapor,total,2.161833037,Gt/yr,krausmann2018,observed
1912,dpostar_water_vapor,total,2.210003423,Gt/yr,krausmann2018,observed
1913,dpostar_water_vapor,total,2.270114774,Gt/yr,krausmann2018,observed
1914,dpostar_water_vapor,total,2.226059624,Gt/yr,krausmann2018,observed
1915,dpostar_water_vapor,total,2.237165841,Gt/yr,krausmann2018,observed
1916,dpostar_water_vapor,total,2.297665762,Gt/yr,krausmann2018,observed
1917,dpostar_water_vapor,total,2.344960421,Gt/yr,krausmann2018,observed
1918,dpostar_water_vapor,total,2.355138544,Gt/yr,krausmann2018,observed
1919,dpostar_water_vapor,total,2.299065151,Gt/yr,krausmann2018,observed
1920,dpostar_water_vapor,total,2.393868512,Gt/yr,krausmann2018,observed
1921,dpostar_water_vapor,total,2.324660544,Gt/yr,krausmann2018,observed
1922,dpostar_water_vapor,total,2.376068278,Gt/yr,krausmann2018,observed
1923,dpostar_water_vapor,total,2.469783588,Gt/yr,krausmann2018,observed
1924,dpostar_water_vapor,total,2.48278017,Gt/yr,krausmann2018,observed
1925,dpostar_water_vapor,total,2.506464346,Gt/yr,krausmann2018,observed
1926,dpostar_water_vapor,total,2.52468155,Gt/yr,krausmann2018,observed
1927,dpostar_water_vapor,total,2.582499774,Gt/yr,krausmann2018,observed
1928,dpostar_water_vapor,total,2.659887585,Gt/yr,krausmann2018,observed
1929,dpostar_water_vapor,total,2.674143082,Gt/yr,krausmann2018,observed
1930,dpostar_water_vapor,total,2.636624175,Gt/yr,krausmann2018,observed
1931,dpostar_water_vapor,total,2.577003022,Gt/yr,krausmann2018,observed
1932,dpostar_water_vapor,total,2.52689358,Gt/yr,krausmann2018,observed
1933,dpostar_water_vapor,total,2.564621961,Gt/yr,krausmann2018,observed
1934,dpostar_water_vapor,total,2.627554457,Gt/yr,krausmann2018,observed
1935,dpostar_water_vapor,total,2.667837976,Gt/yr,krausmann2018,observed
1936,dpostar_water_vapor,total,2.740283053,Gt/yr,krausmann2018,observed
1937,dpostar_water_vapor,total,2.793119069,Gt/yr,krausmann2018,observed
1938,dpostar_water_vapor,total,2.756293943,Gt/yr,krausmann2018,observed
1939,dpostar_water_vapor,total,2.818225898,Gt/yr,krausmann2018,observed
1940,dpostar_water_vapor,total,2.90667303,Gt/yr,krausmann2018,observed
1941,dpostar_water_vapor,total,2.941078258,Gt/yr,krausmann2018,observed
1942,dpostar_water_vapor,total,2.96529951,Gt/yr,krausmann2018,observed
1943,dpostar_water_vapor,total,2.998563521,Gt/yr,krausmann2018,observed
1944,dpostar_water_vapor,total,2.993900264,Gt/yr,krausmann2018,observed
1945,dpostar_water_vapor,total,2.832288145,Gt/yr,krausmann2018,observed
1946,dpostar_water_vapor,total,2.888451964,Gt/yr,krausmann2018,observed
1947,dpostar_water_vapor,total,2.990387503,Gt/yr,krausmann2018,observed
1948,dpostar_water_vapor,total,3.035354158,Gt/yr,krausmann2018,observed
1949,dpostar_water_vapor,total,3.015609684,Gt/yr,krausmann2018,observed
1950,dpostar_water_vapor,total,3.103034387,Gt/yr,krausmann2018,observed
1951,dpostar_water_vapor,total,3.171923281,Gt/yr,krausmann2018,observed
1952,dpostar_water_vapor,total,3.198248574,Gt/yr,krausmann2018,observed
1953,dpostar_water_vapor,total,3.220427018,Gt/yr,krausmann2018,observed
1954,dpostar_water_vapor,total,3.24469643,Gt/yr,krausmann2018,observed
1955,dpostar_water_vapor,total,3.344258618,Gt/yr,krausmann2018,observed
1956,dpostar_water_vapor,total,3.421301929,Gt/yr,krausmann2018,observed
1957,dpostar_water_vapor,total,3.484707943,Gt/yr,krausmann2018,observed
1958,dpostar_water_vapor,total,3.556273488,Gt/yr,krausmann2018,observed
1959,dpostar_water_vapor,total,3.633293732,Gt/yr,krausmann2018,observed
1960,dpostar_water_vapor,total,3.744093446,Gt/yr,krausmann2018,observed
1961,dpostar_water_vapor,total,3.763661012,Gt/yr,krausmann2018,observed
1962,dpostar_water_vapor,total,3.876394338,Gt/yr,krausmann2018,observed
1963,dpostar_water_vapor,total,4.015272729,Gt/yr,krausmann2018,observed
1964,dpostar_water_vapor,total,4.154713769,Gt/yr,krausmann2018,observed
1965,dpostar_water_vapor,total,4.152295027,Gt/yr,krausmann2018,observed
1966,dpostar_water_vapor,total,4.285015552,Gt/yr,krausmann2018,observed
1967,dpostar_water_vapor,total,4.321447728,Gt/yr,krausmann2018,observed
1968,dpostar_water_vapor,total,4.460660959,Gt/yr,krausmann2018,observed
1969,dpostar_water_vapor,total,4.537591321,Gt/yr,krausmann2018,observed
1970,dpostar_water_vapor,total,4.638854095,Gt/yr,krausmann2018,observed
1971,dpostar_water_vapor,total,4.719273045,Gt/yr,krausmann2018,observed
1972,dpostar_water_vapor,total,4.838919708,Gt/yr,krausmann2018,observed
1973,dpostar_water_vapor,total,4.942761969,Gt/yr,krausmann2018,observed
1974,dpostar_water_vapor,total,5.021505875,Gt/yr,krausmann2018,observed
1975,dpostar_water_vapor,total,5.106409443,Gt/yr,krausmann2018,observed
1976,dpostar_water_vapor,total,5.255270703,Gt/yr,krausmann2018,observed
1977,dpostar_water_vapor,total,5.346972189,Gt/yr,krausmann2018,observed
1978,dpostar_water_vapor,total,5.442866677,Gt/yr,krausmann2018,observed
1979,dpostar_water_vapor,total,5.574977629,Gt/yr,krausmann2018,observed
1980,dpostar_water_vapor,total,5.654936835,Gt/yr,krausmann2018,observed
1981,dpostar_water_vapor,total,5.693110199,Gt/yr,krausmann2018,observed
1982,dpostar_water_vapor,total,5.910215743,Gt/yr,krausmann2018,observed
1983,dpostar_water_vapor,total,5.996286001,Gt/yr,krausmann2018,observed
1984,dpostar_water_vapor,total,6.210827038,Gt/yr,krausmann2018,observed
1985,dpostar_water_vapor,total,6.275297358,Gt/yr,krausmann2018,observed
1986,dpostar_water_vapor,total,6.381692131,Gt/yr,krausmann2018,observed
1987,dpostar_water_vapor,total,6.511421835,Gt/yr,krausmann2018,observed
1988,dpostar_water_vapor,total,6.674655596,Gt/yr,krausmann2018,observed
1989,dpostar_water_vapor,total,6.78098128,Gt/yr,krausmann2018,observed
1990,dpostar_water_vapor,total,6.838024024,Gt/yr,krausmann2018,observed
1991,dpostar_water_vapor,total,6.688897238,Gt/yr,krausmann2018,observed
1992,dpostar_water_vapor,total,6.673126059,Gt/yr,krausmann2018,observed
1993,dpostar_water_vapor,total,6.701976155,Gt/yr,krausmann2018,observed
1994,dpostar_water_vapor,total,6.795263445,Gt/yr,krausmann2018,observed
1995,dpostar_water_vapor,total,7.226832332,Gt/yr,krausmann2018,observed
1996,dpostar_water_vapor,total,7.26300029,Gt/yr,krausmann2018,observed
1997,dpostar_water_vapor,total,7.188841164,Gt/yr,krausmann2018,observed
1998,dpostar_water_vapor,total,7.338610201,Gt/yr,krausmann2018,observed
1999,dpostar_water_vapor,total,7.351034387,Gt/yr,krausmann2018,observed
2000,dpostar_water_vapor,total,7.439375929,Gt/yr,krausmann2018,observed
2001,dpostar_water_vapor,total,7.461739955,Gt/yr,krausmann2018,observed
2002,dpostar_water_vapor,total,7.41361453,Gt/yr,krausmann2018,observed
2003,dpostar_water_vapor,total,7.646570808,Gt/yr,krausmann2018,observed
2004,dpostar_water_vapor,total,7.780235614,Gt/yr,krausmann2018,observed
2005,dpostar_water_vapor,total,7.991381986,Gt/yr,krausmann2018,observed
2006,dpostar_water_vapor,total,8.204368268,Gt/yr,krausmann2018,observed
2007,dpostar_water_vapor,total,8.373750587,Gt/yr,krausmann2018,observed
2008,dpostar_water_vapor,total,8.524433262,Gt/yr,krausmann2018,observed
2009,dpostar_water_vapor,total,8.553622254,Gt/yr,krausmann2018,observed
2010,dpostar_water_vapor,total,8.792767906,Gt/yr,krausmann2018,observed
2011,dpostar_water_vapor,total,8.987345378,Gt/yr,krausmann2018,observed
2012,dpostar_water_vapor,total,9.159724141,Gt/yr,krausmann2018,observed
2013,dpostar_water_vapor,total,9.240145599,Gt/yr,krausmann2018,observed
2014,dpostar_water_vapor,total,9.303030085,Gt/yr,krausmann2018,observed
2015,dpostar_water_vapor,total,9.319453652,Gt/yr,krausmann2018,observed
1900,gdp,total,1.973681972,trillion 1990 international dollars,krausmann2018,observed
1901,gdp,total,2.033288144,trillion 1990 international dollars,krausmann2018,observed
1902,gdp,total,2.072301585,trillion 1990 international dollars,krausmann2018,observed
1903,gdp,total,2.134635119,trillion 1990 international dollars,krausmann2018,observed
1904,gdp,total,2.163592911,trillion 1990 international dollars,krausmann2018,observed
1905,gdp,total,2.228125103,trillion 1990 international dollars,krausmann2018,observed
1906,gdp,total,2.331051178,trillion 1990 international dollars,krausmann2018,observed
1907,gdp,total,2.377915969,trillion 1990 international dollars,krausmann2018,observed
1908,gdp,total,2.359491126,trillion 1990 international dollars,krausmann2018,observed
1909,gdp,total,2.482083541,trillion 1990 international dollars,krausmann2018,observed
1910,gdp,total,2.521126883,trillion 1990 international dollars,krausmann2018,observed
1911,gdp,total,2.595891271,trillion 1990 international dollars,krausmann2018,observed
1912,gdp,total,2.670701716,trillion 1990 international dollars,krausmann2018,observed
1913,gdp,total,2.733365637,trillion 1990 international dollars,krausmann2018,observed
1914,gdp,total,2.665096746,trillion 1990 international dollars,krausmann2018,observed
1915,gdp,total,2.718119059,trillion 1990 international dollars,krausmann2018,observed
1916,gdp,total,2.861135976,trillion 1990 international dollars,krausmann2018,observed
1917,gdp,total,2.843725085,trillion 1990 international dollars,krausmann2018,observed
1918,gdp,total,2.859370101,trillion 1990 international dollars,krausmann2018,observed
1919,gdp,total,2.867698972,trillion 1990 international dollars,krausmann2018,observed
1920,gdp,total,2.883332476,trillion 1990 international dollars,krausmann2018,observed
1921,gdp,total,2.911183489,trillion 1990 international dollars,krausmann2018,observed
1922,gdp,total,3.050833814,trillion 1990 international dollars,krausmann2018,observed
1923,gdp,total,3.150394043,trillion 1990 international dollars,krausmann2018,observed
1924,gdp,total,3.281385494,trillion 1990 international dollars,krausmann2018,observed
1925,gdp,total,3.384816451,trillion 1990 international dollars,krausmann2018,observed
1926,gdp,total,3.485436593,trillion 1990 international dollars,krausmann2018,observed
1927,gdp,total,3.572238289,trillion 1990 international dollars,krausmann2018,observed
1928,gdp,total,3.67668408,trillion 1990 international dollars,krausmann2018,observed
1929,gdp,total,3.792627677,trillion 1990 international dollars,krausmann2018,observed
1930,gdp,total,3.700118316,trillion 1990 international dollars,krausmann2018,observed
1931,gdp,total,3.582282625,trillion 1990 international dollars,krausmann2018,observed
1932,gdp,total,3.482509451,trillion 1990 international dollars,krausmann2018,observed
1933,gdp,total,3.548500104,trillion 1990 international dollars,krausmann2018,observed
1934,gdp,total,3.677687485,trillion 1990 international dollars,krausmann2018,observed
1935,gdp,total,3.810257649,trillion 1990 international dollars,krausmann2018,observed
1936,gdp,total,4.021184295,trillion 1990 international dollars,krausmann2018,observed
1937,gdp,total,4.159584657,trillion 1990 international dollars,krausmann2018,observed
1938,gdp,total,4.201242051,trillion 1990 international dollars,krausmann2018,observed
1939,gdp,total,4.400618667,trillion 1990 international dollars,krausmann2018,observed
1940,gdp,total,4.502584,trillion 1990 international dollars,krausmann2018,observed
1941,gdp,total,4.756673075,trillion 1990 international dollars,krausmann2018,observed
1942,gdp,total,4.933186773,trillion 1990 international dollars,krausmann2018,observed
1943,gdp,total,5.261909666,trillion 1990 international dollars,krausmann2018,observed
1944,gdp,total,5.386195311,trillion 1990 international dollars,krausmann2018,observed
1945,gdp,total,5.088680354,trillion 1990 international dollars,krausmann2018,observed
1946,gdp,total,4.743218692,trillion 1990 international dollars,krausmann2018,observed
1947,gdp,total,4.813993175,trillion 1990 international dollars,krausmann2018,observed
1948,gdp,total,5.021417843,trillion 1990 international dollars,krausmann2018,observed
