"Country","Category","Flow name","Flow code","Flow unit","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Trinidad and Tobago","Non-metallic minerals","Imports","IMP","t","62167","52079","75709","63244","59674","67530","69441","114786","170033","107329","176392","417510","106224","229905","264849","362828","331397","304558","312683","161551","233916","163211","135563","103019","97118","146925","219252","181641","206815","226655","132356","214428","255014","281586","199247","379239","397384","829330","545671","250170","150069","116397","126361","137985","529331","368736","372871","377273","381674","386076"
"Trinidad and Tobago","Non-metallic minerals","Physical Trade Balance","PTB","t","-116778","-90511","-78538","-123192","-124298","-80673","-82300","-13781","48769","-8865","16278","345687","-1103","154703","178354","-178427","-149457","-151883","-306145","-399089","-355679","-328820","-328127","-429516","-258461","-374405","-417740","-453996","-293218","-343460","-442087","-362938","-404278","-302520","-427132","-268154","-357519","49137","-85648","-336375","-741546","-951128","-604018","-594582","-848501","-1324710","-1341972","-1358967","-1375963","-1392959"
"Trinidad and Tobago","Products from biomass","Domestic Extraction","DE","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trinidad and Tobago","Products from biomass","Domestic Material Consumption","DMC","t","42900","42322","46539","34631","30329","31156","44741","64482","86126","92022","112476","105959","148707","161274","120613","111391","112611","88790","57859","58533","62867","107452","66914","56345","61642","64404","50080","94545","84076","150893","152042","199782","156128","140625","209872","134469","193982","195871","193234","243714","183943","194662","199406","208962","264994","218213","180117","184903","190226","172881"
"Trinidad and Tobago","Products from biomass","Domestic Material Input","DMI","t","61311","63714","68403","59168","50151","51542","65138","80524","103479","115041","132396","122080","162968","169606","128061","119679","126822","100530","79675","87867","93248","141883","104506","98775","116695","116115","111902","155401","168923","209423","221589","268036","226091","206825","262100","199919","265313","270327","246745","296127","231921","244503","255706","262642","332764","292527","251863","251832","248073","242269"
"Trinidad and Tobago","Products from biomass","Exports","EXP","t","18410","21392","21863","24537","19822","20385","20397","16042","17353","23018","19920","16120","14261","8332","7448","8288","14211","11740","21816","29334","30381","34431","37592","42430","55053","51711","61822","60857","84847","58530","69547","68254","69963","66199","52229","65450","71331","74456","53511","52413","47978","49841","56300","53680","67770","74314","71747","66930","57847","69388"
"Trinidad and Tobago","Products from biomass","Imports","IMP","t","61311","63714","68403","59168","50151","51542","65138","80524","103479","115041","132396","122080","162968","169606","128061","119679","126822","100530","79675","87867","93248","141883","104506","98775","116695","116115","111902","155401","168923","209423","221589","268036","226091","206825","262100","199919","265313","270327","246745","296127","231921","244503","255706","262642","332764","292527","251863","251832","248073","242269"
"Trinidad and Tobago","Products from biomass","Physical Trade Balance","PTB","t","42900","42322","46539","34631","30329","31156","44741","64482","86126","92022","112476","105959","148707","161274","120613","111391","112611","88790","57859","58533","62867","107452","66914","56345","61642","64404","50080","94545","84076","150893","152042","199782","156128","140625","209872","134469","193982","195871","193234","243714","183943","194662","199406","208962","264994","218213","180117","184903","190226","172881"
"Trinidad and Tobago","Products from fossil fuels","Domestic Extraction","DE","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trinidad and Tobago","Products from fossil fuels","Domestic Material Consumption","DMC","t","-18223014","-17279360","-17208401","-16014897","-15222156","-9680643","-12685740","-10200276","-9074386","-8170669","-9461309","-6262044","-6597550","-3450033","-3400156","-3327290","-3350646","-3662806","-3594207","-3297563","-3374336","-4284224","-4448257","-4317564","-4576490","-4359537","-4052610","-4263700","-6447429","-6288725","-7121773","-7005249","-6551197","-6303276","-5559518","-6738300","-6463159","-6211855","-6335759","-6646391","-5429810","-6203988","-4648718","-5450751","-4423645","-4820187","-5661855","-5033524","-3874483","-3712595"
"Trinidad and Tobago","Products from fossil fuels","Domestic Material Input","DMI","t","219278","93555","69764","48407","144489","67086","123883","76030","51655","60399","48109","46767","61400","378827","224405","174194","204004","167868","381633","201951","166158","131093","192870","205515","194397","198511","276471","166690","161178","106964","175475","610969","328167","499768","451116","444026","388400","531248","416055","265061","398129","383671","482794","181441","177293","117560","120595","125629","132373","139116"
"Trinidad and Tobago","Products from fossil fuels","Exports","EXP","t","18442292","17372915","17278165","16063304","15366645","9747728","12809623","10276305","9126041","8231067","9509418","6308811","6658950","3828860","3624562","3501484","3554650","3830673","3975840","3499514","3540494","4415317","4641127","4523079","4770887","4558048","4329081","4430389","6608607","6395689","7297248","7616218","6879364","6803044","6010634","7182325","6851559","6743103","6751814","6911451","5827939","6587659","5131512","5632193","4600938","4937747","5782450","5159153","4006856","3851711"
"Trinidad and Tobago","Products from fossil fuels","Imports","IMP","t","219278","93555","69764","48407","144489","67086","123883","76030","51655","60399","48109","46767","61400","378827","224405","174194","204004","167868","381633","201951","166158","131093","192870","205515","194397","198511","276471","166690","161178","106964","175475","610969","328167","499768","451116","444026","388400","531248","416055","265061","398129","383671","482794","181441","177293","117560","120595","125629","132373","139116"
"Trinidad and Tobago","Products from fossil fuels","Physical Trade Balance","PTB","t","-18223014","-17279360","-17208401","-16014897","-15222156","-9680643","-12685740","-10200276","-9074386","-8170669","-9461309","-6262044","-6597550","-3450033","-3400156","-3327290","-3350646","-3662806","-3594207","-3297563","-3374336","-4284224","-4448257","-4317564","-4576490","-4359537","-4052610","-4263700","-6447429","-6288725","-7121773","-7005249","-6551197","-6303276","-5559518","-6738300","-6463159","-6211855","-6335759","-6646391","-5429810","-6203988","-4648718","-5450751","-4423645","-4820187","-5661855","-5033524","-3874483","-3712595"
"Trinidad and Tobago","Products from metals","Domestic Extraction","DE","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trinidad and Tobago","Products from metals","Domestic Material Consumption","DMC","t","38374","36704","41371","122128","40627","70627","111783","114183","96278","116727","134649","135524","161478","202071","175658","70715","63277","59384","31151","68051","28265","33237","35678","27991","18486","33442","43037","64435","78757","57605","60309","-34835","109504","279813","151032","126258","136038","205744","17286","109311","92570","102844","101831","178247","149286","148920","149887","150855","151823","152791"
"Trinidad and Tobago","Products from metals","Domestic Material Input","DMI","t","38432","39437","42601","123170","41409","71346","114187","115977","106934","119468","138217","148615","169672","206988","178996","80102","64983","60519","32676","74802","31951","36742","37724","32514","19862","35487","53533","74454","87888","71258","63375","179150","115487","285992","160101","144597","152351","224954","160383","130307","120842","132149","175527","185890","189974","186738","188824","190910","192996","195082"
"Trinidad and Tobago","Products from metals","Exports","EXP","t","58","2732","1230","1042","782","719","2404","1794","10656","2741","3567","13091","8193","4917","3338","9387","1705","1136","1525","6751","3685","3505","2047","4522","1376","2045","10496","10019","9131","13653","3066","213986","5983","6179","9069","18339","16313","19210","143097","20996","28272","29305","73696","7644","40688","37818","38937","40055","41173","42291"
"Trinidad and Tobago","Products from metals","Imports","IMP","t","38432","39437","42601","123170","41409","71346","114187","115977","106934","119468","138217","148615","169672","206988","178996","80102","64983","60519","32676","74802","31951","36742","37724","32514","19862","35487","53533","74454","87888","71258","63375","179150","115487","285992","160101","144597","152351","224954","160383","130307","120842","132149","175527","185890","189974","186738","188824","190910","192996","195082"
"Trinidad and Tobago","Products from metals","Physical Trade Balance","PTB","t","38374","36704","41371","122128","40627","70627","111783","114183","96278","116727","134649","135524","161478","202071","175658","70715","63277","59384","31151","68051","28265","33237","35678","27991","18486","33442","43037","64435","78757","57605","60309","-34835","109504","279813","151032","126258","136038","205744","17286","109311","92570","102844","101831","178247","149286","148920","149887","150855","151823","152791"
"Trinidad and Tobago","Products from non-metallic minerals","Domestic Extraction","DE","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trinidad and Tobago","Products from non-metallic minerals","Domestic Material Consumption","DMC","t","-53318","-88230","-87486","-63080","-125755","-159121","-101783","-42066","-234877","-202546","-204006","-101024","-266647","-853429","-1182316","-1319011","-1015246","-1240325","-1674060","-2023693","-2181718","-2272999","-2457937","-2097053","-2010089","-1741210","-2742162","-3173257","-3725997","-4354836","-4404858","-4868788","-4628499","-4054816","-6549323","-7221022","-6639186","-6954248","-5768972","-3148887","-6539191","-7976903","-7430991","-8346810","-8587932","-7768382","-7963824","-8159265","-8354706","-8550147"
"Trinidad and Tobago","Products from non-metallic minerals","Domestic Material Input","DMI","t","4225","41562","49300","53532","89760","125316","118369","154286","178596","216941","306713","399745","462049","377667","228676","160997","234313","168541","136374","102075","88223","117572","89148","82430","90605","69527","146200","155406","218714","215061","304337","207274","228761","300168","233365","307748","688622","522531","584651","612696","302647","354231","314613","319295","310211","300626","307215","313805","320395","326985"
"Trinidad and Tobago","Products from non-metallic minerals","Exports","EXP","t","57543","129792","136786","116612","215515","284437","220151","196352","413473","419487","510719","500768","728696","1231096","1410992","1480008","1249559","1408866","1810434","2125768","2269941","2390572","2547085","2179483","2100694","1810737","2888363","3328663","3944711","4569897","4709195","5076062","4857261","4354984","6782688","7528770","7327807","7476780","6353624","3761583","6841839","8331134","7745604","8666105","8898143","8069008","8271039","8473070","8675101","8877132"
